"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.109967708E0;-5.025491819E-2;-1.492406778E-2;-6.638513499E-1;6.659180876E-1
6.119962708E0;-2.198246107E-2;-5.175772570E-3;-6.870560253E-1;6.874270864E-1
6.129957708E0;3.487206325E-3;-6.611556374E-3;-5.987379259E-1;5.987845833E-1
6.139952708E0;-4.214570716E-2;-1.739692837E-2;-6.494894189E-1;6.510878735E-1
6.149948708E0;-7.361600652E-2;-1.772283755E-2;-6.632572728E-1;6.675654465E-1
6.159943708E0;-4.402829133E-2;-1.805784646E-2;-6.586221850E-1;6.603391241E-1
6.169938708E0;-4.696490921E-2;-4.546798546E-2;-6.773420459E-1;6.804890062E-1
6.179933708E0;-3.784464151E-2;-1.888296168E-2;-7.027826965E-1;7.040541894E-1
6.189928708E0;-5.902340278E-2;-3.484838203E-2;-7.795700866E-1;7.825775947E-1
6.199923708E0;-3.138025224E-2;-4.006822798E-2;-7.319509470E-1;7.337181830E-1
6.209919708E0;-2.993270092E-2;-3.184634842E-2;-7.184848094E-1;7.198128770E-1
6.219914708E0;-3.841408722E-2;-5.729222495E-2;-7.611595434E-1;7.642786741E-1
6.229909708E0;-2.532633752E-2;-3.073643725E-2;-7.313720727E-1;7.324556373E-1
6.239904708E0;-8.867156357E-3;-3.305635661E-2;-8.018813074E-1;8.026113507E-1
6.249899708E0;-5.259438917E-2;-5.341197610E-2;-7.682001758E-1;7.718487669E-1
6.259894542E0;-3.252842613E-2;-2.674531057E-2;-7.659565991E-1;7.671133696E-1
6.269890542E0;-3.318572626E-2;-2.876106508E-2;-8.220834374E-1;8.232555311E-1
6.279885542E0;-4.412520893E-2;-1.614778038E-2;-7.755243981E-1;7.769465084E-1
6.289880542E0;-4.930913106E-2;-3.570953071E-2;-7.436366075E-1;7.461246310E-1
6.299875542E0;-3.986500069E-2;-3.070559319E-2;-7.347926939E-1;7.365136487E-1
6.309870542E0;-5.158362485E-2;-1.818714302E-2;-7.397277439E-1;7.417471116E-1
6.319865542E0;-4.193579212E-2;-3.726989675E-2;-7.232596457E-1;7.254324028E-1
6.329861542E0;-4.815613322E-2;-2.963160586E-2;-7.425642282E-1;7.447138230E-1
6.339856542E0;-5.461591780E-2;-2.933387294E-2;-7.533500022E-1;7.558965540E-1
6.349851542E0;-4.901092306E-2;-2.268964525E-2;-7.573822421E-1;7.593054400E-1
6.359846542E0;-3.276436128E-2;-3.600039314E-2;-8.416528988E-1;8.430593892E-1
6.369841542E0;-4.826021366E-2;-2.623367921E-2;-8.130529976E-1;8.149063940E-1
6.379836542E0;-5.710588150E-2;-3.456066247E-2;-7.931455672E-1;7.959493777E-1
6.389832542E0;-3.965537801E-2;-4.607302610E-2;-8.916308051E-1;8.937006017E-1
6.399827542E0;-3.114205129E-2;-2.925263319E-2;-8.278587323E-1;8.289605688E-1
6.409822542E0;-5.761225037E-2;-3.503161915E-2;-7.961223847E-1;7.989726135E-1
6.419817542E0;-8.552853897E-2;-3.736195385E-2;-8.371388483E-1;8.423256484E-1
6.429812542E0;-3.248135604E-2;-1.809669390E-2;-7.455211651E-1;7.464478123E-1
6.439808542E0;-4.664367780E-2;-2.117167152E-2;-7.426677239E-1;7.444321463E-1
6.449803542E0;-4.435763575E-2;-3.030356057E-2;-7.194589555E-1;7.214617761E-1
6.459798542E0;-4.380770512E-2;-4.037451245E-2;-7.089760673E-1;7.114747222E-1
6.469793542E0;-4.995729491E-2;-3.759277269E-2;-8.064199162E-1;8.088399279E-1
6.479788542E0;-4.263424203E-3;-3.972199973E-2;-7.565712333E-1;7.576252669E-1
6.489783542E0;-2.435833097E-2;-1.401252341E-2;-7.829123551E-1;7.834165143E-1
6.499779542E0;-3.819876350E-2;-3.775653128E-2;-8.197375345E-1;8.214951775E-1
6.509774542E0;-4.676318027E-2;-3.284815919E-2;-8.234762442E-1;8.254567956E-1
6.519769542E0;-3.989708729E-2;-4.699272003E-2;-8.441350418E-1;8.463829288E-1
6.529764542E0;-4.198702835E-2;-3.072013814E-2;-7.892039591E-1;7.909168898E-1
6.539759542E0;-5.980115555E-2;-2.997582413E-2;-8.007393461E-1;8.035286110E-1
6.549754542E0;-4.225885078E-2;-4.823042940E-2;-7.742467815E-1;7.768977175E-1
6.559750542E0;-4.242739677E-2;-1.930761572E-2;-6.994024211E-1;7.009540746E-1
6.569745542E0;-6.010572240E-2;-2.684840430E-2;-7.222919315E-1;7.252855776E-1
6.579740542E0;-4.221623920E-2;-1.825508036E-2;-7.318696707E-1;7.333134894E-1
6.589735542E0;-2.677885897E-2;-3.000831272E-2;-7.634522367E-1;7.645109049E-1
6.599730542E0;-3.305752605E-2;-3.457341671E-2;-7.751256180E-1;7.766001834E-1
6.609726542E0;-4.189712740E-2;-3.618962366E-2;-8.167332351E-1;8.186074978E-1
6.619721542E0;-3.907387242E-2;-1.899204880E-2;-8.186774343E-1;8.198293767E-1
6.629716542E0;-3.927750170E-2;-3.181696616E-2;-8.294532681E-1;8.309920369E-1
6.639711542E0;-3.657564953E-2;-3.673995629E-2;-8.146352541E-1;8.162831615E-1
6.649706542E0;-2.326694816E-2;-2.645503286E-2;-7.378426015E-1;7.386832368E-1
6.659701542E0;-4.977164581E-2;-3.527851783E-2;-7.788473707E-1;7.812330110E-1
6.669697542E0;-5.271827705E-2;-3.701788176E-2;-7.328882557E-1;7.357137593E-1
6.679692542E0;-5.526232749E-2;-5.311438937E-2;-7.475513184E-1;7.514705828E-1
6.689687542E0;-3.421110861E-2;-2.151099276E-2;-7.322737134E-1;7.333879696E-1
6.699682542E0;-4.442787543E-2;-1.710844137E-2;-8.160993969E-1;8.174868565E-1
6.709677542E0;-2.296040788E-2;-4.292970914E-2;-8.241901892E-1;8.256267972E-1
6.719672542E0;-2.072911039E-2;-1.629940599E-2;-7.632651258E-1;7.637205109E-1
6.729668542E0;-2.713027664E-2;-1.744301174E-2;-7.800349402E-1;7.807014913E-1
6.739663542E0;-1.744794533E-2;-1.191026665E-2;-7.849711597E-1;7.852553768E-1
6.749658542E0;-4.369741201E-2;-3.743953910E-2;-7.743426758E-1;7.764777926E-1
6.759653542E0;-1.251823090E-2;-2.343140110E-2;-7.146168762E-1;7.151104925E-1
6.769648542E0;-6.384808660E-2;-6.885863878E-3;-7.512888587E-1;7.540284759E-1
6.779644542E0;-4.903168067E-2;-3.259238005E-2;-8.271921498E-1;8.292847651E-1
6.789639542E0;-3.011520714E-2;-3.374822840E-2;-8.343766236E-1;8.356017106E-1
6.799634542E0;-4.762257479E-2;-2.932747755E-2;-8.270389527E-1;8.289278858E-1
6.809629542E0;-5.460371174E-2;-4.039578170E-2;-7.939618385E-1;7.968618359E-1
6.819624542E0;-4.850506581E-2;-3.222239748E-2;-7.747970045E-1;7.769822536E-1
6.829619542E0;-2.096387610E-2;-2.130871564E-2;-7.438108546E-1;7.444112659E-1
6.839615542E0;-4.046529047E-2;-2.982101910E-2;-7.433594495E-1;7.450570475E-1
6.849610542E0;-3.927837878E-2;-3.126882624E-2;-7.297395301E-1;7.314644983E-1
6.859605542E0;-9.929083809E-3;-1.845870964E-2;-7.382659400E-1;7.385634088E-1
6.869600542E0;-2.126456916E-2;-5.538416885E-2;-8.737389100E-1;8.757506899E-1
6.879595542E0;-3.848615415E-2;-5.517290164E-2;-8.282352930E-1;8.309626549E-1
6.889590542E0;-5.705216020E-2;-3.153326657E-2;-7.146209693E-1;7.175879219E-1
6.899586542E0;-3.457232036E-2;-3.442683432E-2;-7.646327895E-1;7.661878066E-1
6.909581542E0;-5.135463327E-2;-4.046733700E-2;-8.083383876E-1;8.109783305E-1
6.919576542E0;-4.990547396E-2;-5.125044320E-2;-7.308060622E-1;7.342987572E-1
6.929571542E0;-3.856881917E-2;-2.618938655E-2;-7.108974624E-1;7.124244801E-1
6.939566542E0;-5.131012134E-2;-5.042901903E-2;-8.189779812E-1;8.221318314E-1
6.949562542E0;-2.958164871E-2;-7.134147618E-2;-9.143332046E-1;9.175891724E-1
6.959557542E0;-9.791601151E-3;-7.629626054E-2;-7.540177542E-1;7.579312426E-1
6.969552542E0;-2.467503078E-2;-2.257087369E-2;-7.112178898E-1;7.120036434E-1
6.979547542E0;-3.715123482E-2;-3.723941814E-2;-8.275388896E-1;8.292090221E-1
6.989542542E0;-3.096283413E-2;-1.988327410E-2;-7.243963444E-1;7.253303423E-1
6.999537542E0;-6.863169372E-5;1.277379077E-2;-6.485053325E-1;6.486311284E-1
7.009533542E0;-6.182655796E-2;-3.365200516E-2;-7.612209392E-1;7.644686383E-1
7.019528542E0;-6.749748006E-2;-4.791928444E-2;-8.752825749E-1;8.791881218E-1
7.029523542E0;-3.461040035E-2;-3.699463908E-2;-7.809816045E-1;7.826229933E-1
7.039518542E0;-5.428671956E-2;-4.499213174E-2;-6.869765031E-1;6.905852994E-1
7.049513542E0;-8.968824819E-2;-1.966597695E-2;-7.468578386E-1;7.524808062E-1
7.059509542E0;-8.511806443E-2;-2.131094489E-2;-7.483664203E-1;7.534928933E-1
7.069504542E0;-1.944126114E-3;-1.626940247E-2;-6.531708258E-1;6.533763087E-1
7.079499542E0;3.479458764E-3;-1.548412140E-2;-7.419461775E-1;7.421158905E-1
7.089494542E0;-6.035773739E-2;-1.549764309E-2;-8.277224922E-1;8.300649116E-1
7.099489542E0;-2.482691221E-2;1.384255216E-3;-6.388240975E-1;6.393078439E-1
7.109484542E0;-2.895248830E-3;-2.276913084E-2;-6.516961581E-1;6.521002210E-1
7.119480542E0;-5.657977827E-2;-6.060730387E-2;-7.890992939E-1;7.934432634E-1
7.129475542E0;-6.941916749E-2;-2.364007361E-2;-6.519926119E-1;6.561038331E-1
7.139470542E0;-1.564656436E-2;-4.286612067E-2;-6.213023311E-1;6.229758470E-1
7.149465542E0;-3.527888328E-2;-7.342597201E-2;-7.757787520E-1;7.800440020E-1
7.159460542E0;-7.906714641E-2;-4.458746787E-2;-6.540742207E-1;6.603428973E-1
7.169455542E0;-3.435524248E-2;3.639526293E-4;-6.034882039E-1;6.044654063E-1
7.179451542E0;-4.240693152E-4;-9.766860120E-3;-6.865742147E-1;6.866438114E-1
7.189446542E0;-5.096769378E-2;1.619594682E-2;-5.874761885E-1;5.899053200E-1
7.199441542E0;-5.940522596E-2;2.728756674E-2;-5.921136153E-1;5.957114449E-1
7.209436542E0;-2.976883270E-2;-1.564393312E-2;-7.220445943E-1;7.228273045E-1
7.219431542E0;-1.635210402E-2;-4.456451755E-2;-6.534760505E-1;6.551979366E-1
7.229427542E0;-3.537996702E-2;-2.436944067E-2;-5.835702485E-1;5.851494225E-1
7.239422542E0;-2.040670954E-2;-4.411848463E-2;-6.744318867E-1;6.761813693E-1
7.249417542E0;-4.589896180E-2;-6.890344307E-2;-6.144096333E-1;6.199625768E-1
7.259412917E0;-8.588061444E-2;-2.405782063E-2;-5.268347150E-1;5.343304929E-1
7.269407917E0;-5.631943099E-2;-4.086410712E-2;-6.982218683E-1;7.016805049E-1
7.279403917E0;-2.397628851E-2;-5.570594843E-2;-6.714369428E-1;6.741702925E-1
7.289398917E0;-2.769168243E-3;2.330371253E-3;-4.212924725E-1;4.213080183E-1
7.299393917E0;1.915986389E-3;-1.268242802E-2;-5.820651752E-1;5.822064781E-1
7.309388917E0;-1.257999212E-2;-1.216359727E-2;-5.913505536E-1;5.916094037E-1
7.319383917E0;-3.681056142E-2;2.920084879E-2;-4.736788470E-1;4.760035263E-1
7.329378917E0;-1.356480941E-3;2.018385753E-2;-6.676789373E-1;6.679853228E-1
7.339374917E0;-6.154633015E-3;-7.314976417E-3;-5.891028839E-1;5.891804446E-1
7.349369917E0;-5.177687533E-2;-1.757062722E-2;-4.829788435E-1;4.860639207E-1
7.359364917E0;-5.378371283E-2;-5.257834587E-2;-6.031794709E-1;6.078508405E-1
7.369359917E0;-2.373377524E-2;-4.589077570E-2;-5.201098323E-1;5.226695830E-1
7.379354917E0;-4.295050330E-2;-1.995767992E-2;-5.112922311E-1;5.134810613E-1
7.389350917E0;-2.887537815E-2;-5.249699648E-2;-6.166713363E-1;6.195750633E-1
7.399345917E0;-2.779985592E-2;-1.463843130E-2;-4.653430563E-1;4.664024825E-1
7.409340917E0;-2.804821640E-2;-5.940624923E-3;-4.759750485E-1;4.768377505E-1
7.419335917E0;-1.990976930E-3;-1.964478079E-2;-5.491664010E-1;5.495212620E-1
7.429330917E0;2.250001274E-2;1.392379191E-2;-4.083134079E-1;4.091698445E-1
7.439325917E0;-1.706714541E-2;-4.303989261E-3;-5.569683409E-1;5.572463948E-1
7.449321917E0;-3.450573519E-2;-8.459313065E-3;-5.276258433E-1;5.288206088E-1
7.459316917E0;-2.349718228E-2;-1.111954037E-2;-3.957471567E-1;3.966000174E-1
7.469311917E0;-5.408535607E-2;1.682496104E-2;-4.904948545E-1;4.937545010E-1
7.479306917E0;-2.957090445E-2;-1.484516691E-2;-4.637105137E-1;4.648895115E-1
7.489301917E0;-3.375400253E-2;-3.216176916E-2;-4.530908006E-1;4.554832442E-1
7.499297917E0;-3.141080394E-2;-3.202684466E-2;-5.440980345E-1;5.459441625E-1
7.509292917E0;-2.530163303E-3;-1.556371663E-2;-4.060844493E-1;4.063904661E-1
7.519287917E0;2.492375672E-3;-1.163234118E-2;-3.752456492E-1;3.754341761E-1
7.529282917E0;-6.189277768E-3;-1.205023438E-2;-4.870701402E-1;4.872584908E-1
7.539277917E0;1.191136301E-2;-1.426340550E-2;-3.623706651E-1;3.628468330E-1
7.549273917E0;-1.217660733E-2;1.437059227E-2;-5.036733091E-1;5.040253823E-1
7.559268917E0;-2.000946432E-2;-3.935044572E-2;-5.204513097E-1;5.223202102E-1
7.569263917E0;-2.694857441E-2;-8.504409716E-4;-3.017601818E-1;3.029623017E-1
7.579258917E0;-8.429031797E-2;-4.253502209E-2;-5.276585877E-1;5.360388708E-1
7.589253917E0;-1.547626421E-2;-3.532419920E-2;-4.089595252E-1;4.107739124E-1
7.599249917E0;-1.684290469E-2;3.425594945E-2;-3.981801832E-1;4.000057647E-1
7.609244917E0;-6.583014652E-3;-1.540156603E-3;-5.303500611E-1;5.303931518E-1
7.619239917E0;-2.572519071E-2;8.070180863E-3;-2.710815954E-1;2.724190607E-1
7.629234917E0;-1.174310938E-2;9.765142500E-3;-4.029573584E-1;4.032466879E-1
7.639229917E0;3.062735014E-2;-6.999153681E-3;-3.885936731E-1;3.898615979E-1
7.649224917E0;1.072518222E-2;-1.945862006E-2;-2.809663135E-1;2.818434614E-1
7.659220917E0;-3.978328586E-2;-2.577266280E-2;-5.020711720E-1;5.043038784E-1
7.669215917E0;-5.632038116E-3;-8.260288462E-4;-2.404205507E-1;2.404879277E-1
7.679210917E0;-1.608430155E-2;-1.552070305E-4;-3.682529640E-1;3.686040889E-1
7.689205917E0;-3.515492231E-2;-4.184629317E-2;-4.220064175E-1;4.255307242E-1
7.699200917E0;-5.823848717E-2;9.221936166E-3;-2.313018179E-1;2.386991756E-1
7.709196917E0;-1.719395690E-2;7.734660320E-3;-4.116790652E-1;4.121105554E-1
7.719191917E0;-1.391418055E-3;1.539718062E-3;-2.494100600E-1;2.494186938E-1
7.729186917E0;-4.505659729E-2;-4.850630835E-3;-2.848909646E-1;2.884726803E-1
7.739181917E0;-4.194295496E-2;-1.922955539E-2;-4.241149235E-1;4.266174581E-1
7.749176917E0;2.359073773E-2;1.722491059E-2;-2.263837248E-1;2.282604024E-1
7.759172917E0;7.325099409E-4;-1.741944015E-2;-4.109499174E-1;4.113195936E-1
7.769167917E0;-3.015277550E-2;-3.199537933E-2;-2.669499528E-1;2.705460617E-1
7.779162917E0;-1.404947050E-2;1.220971718E-4;-2.479488409E-1;2.483465929E-1
7.789157917E0;3.189678065E-2;-2.480878584E-2;-3.834229803E-1;3.855464464E-1
7.799152917E0;-1.104736380E-2;1.257133093E-2;-2.505046588E-1;2.510630731E-1
7.809147917E0;-7.041728720E-3;-2.957861546E-2;-3.579911005E-1;3.592799862E-1
7.819143917E0;-1.090030633E-2;-4.130257521E-2;-3.172599810E-1;3.201228123E-1
7.829138917E0;-3.310306124E-2;1.075668409E-3;-1.998958379E-1;2.026211137E-1
7.839133917E0;3.281018883E-4;-1.500750024E-2;-2.664915311E-1;2.669139728E-1
7.849128917E0;-1.326682068E-2;1.173481364E-2;-1.955390775E-1;1.963396170E-1
7.859123917E0;-1.969429940E-2;-1.204672605E-2;-2.576651591E-1;2.586973584E-1
7.869119917E0;1.407541752E-2;-3.272343077E-2;-2.004951775E-1;2.036351063E-1
7.879114917E0;-3.505961269E-2;4.666589722E-3;-1.826845586E-1;1.860768698E-1
7.889109917E0;-5.673567966E-2;-2.816205438E-2;-2.891190863E-1;2.959761556E-1
7.899104917E0;-4.130297720E-2;-2.118493740E-2;-2.026036835E-1;2.078532897E-1
7.909099917E0;1.353374608E-2;4.645978287E-4;-2.831531721E-1;2.834768016E-1
7.919095917E0;-2.126763895E-2;-2.174363885E-2;-1.862998921E-1;1.887663849E-1
7.929090917E0;-5.344610922E-2;3.067010790E-3;-1.881107748E-1;1.955800520E-1
7.939085917E0;7.361644506E-3;-7.282889821E-3;-2.198576474E-1;2.201013844E-1
7.949080917E0;1.037127949E-2;-1.207325779E-2;-1.957589328E-1;1.964049052E-1
7.959075917E0;2.308517285E-2;-3.322939765E-2;-2.373735666E-1;2.407972762E-1
7.969071917E0;-1.217214882E-2;1.057198517E-2;-9.397001803E-2;9.534302474E-2
7.979066917E0;-2.529417783E-2;2.401122563E-2;-2.448585874E-1;2.473298652E-1
7.989061917E0;6.658567987E-2;-6.976824626E-3;-2.057939243E-1;2.164104160E-1
7.999056917E0;1.575656511E-2;1.933162585E-2;-1.882733274E-1;1.899179478E-1
8.009051917E0;1.833021708E-2;-3.195901696E-2;-2.128298789E-1;2.159952152E-1
8.019046917E0;-6.154925376E-3;-4.732772894E-3;-8.933668435E-2;8.967343763E-2
8.029042917E0;-1.080346182E-2;9.535529651E-3;-1.863419920E-1;1.868983122E-1
8.039037917E0;-2.349506266E-2;2.026425675E-3;-8.559914410E-2;8.878816273E-2
8.049032917E0;-4.114751436E-2;2.944986708E-3;-1.165858787E-1;1.236691473E-1
8.059027917E0;1.645918116E-2;6.570077688E-3;-1.456254905E-1;1.466998775E-1
8.069022917E0;-2.052445784E-3;3.587668799E-3;-2.153354108E-2;2.192663432E-2
8.079018917E0;-6.162892208E-3;1.689534690E-2;-1.351519579E-1;1.363432642E-1
8.089013917E0;8.878704607E-3;-1.233155854E-2;-2.872269273E-2;3.249448890E-2
8.099008917E0;-4.066183001E-2;2.095119495E-2;-1.489192271E-1;1.557859852E-1
8.109003917E0;2.996208318E-2;2.616764221E-2;-1.074525279E-1;1.145797437E-1
8.118998917E0;2.838888980E-2;5.638908595E-4;-7.408890009E-2;7.934363335E-2
8.128994917E0;-2.353818588E-2;1.183019634E-2;-2.013266516E-1;2.030429028E-1
8.138989917E0;5.220686495E-3;1.664980039E-2;-6.017895877E-2;6.265762922E-2
8.148984917E0;1.070625186E-2;2.440678976E-2;-1.779892445E-1;1.799735713E-1
8.158979917E0;3.553813420E-2;-3.900750652E-3;-3.669303238E-2;5.123039590E-2
8.168974917E0;-6.490774825E-3;-9.614138156E-3;-4.852604270E-2;4.989327240E-2
8.178970917E0;1.467088334E-2;1.089917343E-2;-9.494884193E-2;9.669182687E-2
8.188965917E0;3.820731506E-2;2.104518894E-2;3.721928179E-2;5.734085663E-2
8.198960917E0;-1.396059282E-2;-1.771432254E-2;-5.319387496E-2;5.777788251E-2
8.208955917E0;-1.135207683E-2;-2.064761482E-3;7.688737750E-2;7.774832286E-2
8.218950917E0;-3.304020368E-2;-2.401378378E-4;-1.276271760E-2;3.542032871E-2
8.228946917E0;-6.000778154E-3;1.462637141E-2;-2.488574982E-2;2.948288695E-2
8.238941917E0;1.280291721E-2;5.602973800E-2;-3.491840243E-2;6.724984058E-2
8.248936917E0;1.033933908E-3;-4.204904538E-2;-2.310117960E-2;4.798807910E-2
8.258931417E0;8.356036618E-3;1.776413351E-2;9.125223219E-2;9.334001108E-2
8.268926417E0;-4.411607265E-2;-1.716150485E-2;-9.437406063E-2;1.055803411E-1
8.278921417E0;2.439319499E-2;-3.395660855E-3;5.829615533E-2;6.328507092E-2
8.288917417E0;2.728464313E-2;3.101827305E-2;-8.060796082E-2;9.057719559E-2
8.298912417E0;6.495065220E-2;1.708264053E-3;-2.928168654E-2;7.126655986E-2
8.308907417E0;1.781083815E-2;7.503413904E-2;5.739802301E-2;9.613470249E-2
8.318902417E0;-9.932007417E-3;-5.653197728E-3;-1.153427607E-1;1.159075315E-1
8.328897417E0;4.960631579E-4;6.541941617E-2;1.967471123E-2;6.831574015E-2
8.338893417E0;-1.505950391E-3;-1.879554581E-2;4.862544537E-3;1.947266721E-2
8.348888417E0;4.875781171E-2;-3.162243661E-2;2.416303396E-2;6.293770658E-2
8.358883417E0;-2.895782389E-2;-3.838477805E-3;6.037600994E-2;6.707124609E-2
8.368878417E0;2.118840918E-2;-2.774156649E-2;-1.806263387E-2;3.930396846E-2
8.378873417E0;5.557339936E-3;-4.810394682E-3;8.999975860E-2;9.029939353E-2
8.388869417E0;-2.440328144E-2;-1.474532571E-2;-3.004708707E-2;4.142188089E-2
8.398864417E0;1.953357406E-2;2.290697895E-2;1.159070170E-1;1.197527736E-1
8.408859417E0;9.327770770E-4;-1.042321008E-2;4.285950601E-2;4.411859740E-2
8.418854417E0;7.622722685E-3;1.634194449E-2;-1.417423546E-2;2.293630314E-2
8.428849417E0;-3.240490369E-2;5.068403073E-2;7.594012856E-2;9.688060632E-2
8.438845417E0;1.397908464E-2;4.071737856E-2;-1.162309527E-2;4.459165917E-2
8.448840417E0;2.419285476E-2;3.302288130E-2;8.537928879E-2;9.468594334E-2
8.458835417E0;6.925076768E-3;8.728906251E-3;-5.069828331E-2;5.190825005E-2
8.468830417E0;2.323120706E-2;-1.131059814E-2;2.383091211E-2;3.515012068E-2
8.478825417E0;-2.980552398E-2;2.427124400E-2;-3.259705782E-2;5.039871748E-2
8.488821417E0;1.698009498E-2;-4.091088485E-2;-4.614037871E-3;4.453440771E-2
8.498816417E0;1.985794835E-2;2.883846760E-3;4.792728782E-2;5.195844111E-2
8.508811417E0;6.718012244E-3;-1.151722413E-2;-3.215734720E-2;3.481196804E-2
8.518806417E0;8.400694728E-3;-3.227670349E-2;4.238354266E-2;5.393256853E-2
8.528801417E0;1.580970168E-2;6.832471490E-3;1.368248463E-3;1.727719415E-2
8.538796417E0;2.693585671E-2;-5.753038935E-3;1.046604824E-1;1.082240935E-1
8.548792417E0;1.700180277E-2;1.102174569E-2;3.235439837E-2;3.817521800E-2
8.558787417E0;3.312645011E-2;-6.409498528E-3;3.175505877E-2;4.633386586E-2
8.568782417E0;-2.374700457E-3;8.306810372E-3;7.544837773E-2;7.594142481E-2
8.578777417E0;-9.318122864E-3;2.317832630E-2;1.960629880E-2;3.175640371E-2
8.588773417E0;-1.759134829E-3;1.635670871E-2;1.194510144E-1;1.205785276E-1
8.598768417E0;-2.774196848E-2;-5.263407715E-3;-1.601903200E-2;3.246428287E-2
8.608763417E0;-1.605981633E-2;-1.028495997E-2;3.697369874E-2;4.160231364E-2
8.618758417E0;-2.216314003E-3;-1.408696577E-2;4.638596177E-3;1.499570695E-2
8.628753417E0;-3.353597447E-3;-2.085800495E-2;-7.338840365E-3;2.236429217E-2
8.638748417E0;-9.357957020E-3;-1.058261979E-2;3.367937744E-2;3.652209832E-2
8.648744417E0;-6.302348301E-3;-2.100297935E-2;-5.597481072E-2;6.011675449E-2
8.658739417E0;-3.082096606E-2;-1.358392250E-2;-7.182134986E-3;3.443890188E-2
8.668734417E0;-1.641349979E-2;9.534323663E-3;-5.253080070E-2;5.585509220E-2
8.678729417E0;7.187909111E-3;-3.365803510E-4;5.989829242E-2;6.032897114E-2
8.688724417E0;3.416199200E-2;2.649735209E-2;-1.553897560E-2;4.594138796E-2
8.698720417E0;2.650791362E-2;-6.777800024E-3;-1.358015835E-2;3.054551945E-2
8.708715417E0;3.534349501E-2;3.591922648E-2;5.302605987E-2;7.315132600E-2
8.718710417E0;3.725122221E-2;1.423837211E-2;-4.830560267E-2;6.264037073E-2
8.728705417E0;2.475433365E-2;2.374846637E-3;8.102194369E-2;8.475241760E-2
8.738700417E0;2.713371187E-2;4.343348332E-3;-3.289468110E-2;4.286213993E-2
8.748696417E0;3.263564944E-2;-2.310848862E-2;3.834604025E-2;5.540312864E-2
8.758691417E0;-1.885727048E-3;1.067675997E-2;-1.974487782E-2;2.252574904E-2
8.768686417E0;-6.988665238E-3;-2.088957991E-2;-1.482853889E-3;2.207747373E-2
8.778681417E0;9.946625456E-3;2.099636469E-2;1.041915357E-1;1.067504511E-1
8.788676417E0;-4.044153616E-3;4.089546282E-2;-3.831680417E-2;5.618693389E-2
8.798672417E0;3.954106495E-2;4.068708267E-2;8.786494017E-2;1.045905456E-1
8.808667417E0;3.046560153E-2;5.906941306E-2;2.858002067E-2;7.234753636E-2
8.818662417E0;2.720650971E-2;1.471623581E-2;8.814677596E-3;3.216302704E-2
8.828657417E0;8.217823058E-3;-1.839862950E-3;5.358329952E-2;5.424101491E-2
8.838652417E0;3.452671207E-2;-3.762931779E-2;-4.640584230E-2;6.900406947E-2
8.848648417E0;-1.224341176E-2;-3.409233704E-2;-1.192831993E-3;3.624377774E-2
8.858643417E0;-5.711677194E-2;-3.899453301E-2;-6.241317987E-2;9.315741658E-2
8.868638417E0;-1.591729045E-2;-1.007698182E-2;4.790389895E-2;5.147513218E-2
8.878633417E0;-1.451622449E-2;-6.807511188E-3;2.889109254E-2;3.304176463E-2
8.888628417E0;7.910917327E-3;7.374106385E-3;-5.384700894E-3;1.208118627E-2
8.898624417E0;9.662889317E-3;4.897116199E-2;5.119529665E-2;7.150177995E-2
8.908619417E0;3.578072056E-2;2.601685714E-2;8.830465078E-3;4.511223706E-2
8.918614417E0;2.199057408E-2;1.553707525E-2;1.109199268E-1;1.141412117E-1
8.928609417E0;-3.576113239E-2;6.170712858E-3;7.480342984E-3;3.705255481E-2
8.938604417E0;6.269750074E-3;-1.530428298E-2;8.870226145E-4;1.656253762E-2
8.948600417E0;-3.634673104E-2;2.013634890E-5;-4.800564051E-3;3.666238778E-2
8.958595417E0;-1.639815085E-2;-1.969455522E-2;3.636558831E-2;4.448854762E-2
8.968590417E0;2.356223255E-2;3.500362560E-3;7.559455812E-2;7.925887053E-2
8.978585417E0;6.480542198E-3;-1.556981966E-2;-5.867271602E-2;6.104837686E-2
8.988580417E0;2.849392042E-2;-2.667430345E-2;5.239105225E-2;6.533180176E-2
8.998576417E0;-8.689620271E-3;6.987239979E-3;-1.931510746E-2;2.230256486E-2
9.008571417E0;-6.022632122E-5;-1.165616859E-2;1.270950794E-2;1.724533228E-2
9.018566417E0;-3.091810293E-2;3.313799836E-3;7.320713997E-4;3.110379859E-2
9.028561417E0;-3.159104437E-3;-9.994755350E-3;-4.867046893E-2;4.978644013E-2
9.038556417E0;-2.936471701E-2;9.531692415E-3;1.165233135E-2;3.299873621E-2
9.048552417E0;-3.231354095E-2;-3.253843948E-2;-7.771475852E-2;9.023579480E-2
9.058547417E0;3.487542540E-2;-7.774348296E-3;7.452159405E-2;8.264504684E-2
9.068542417E0;7.749022543E-4;3.126093250E-2;1.772291064E-3;3.132071822E-2
9.078537417E0;3.634994701E-3;-1.477814320E-2;7.297325134E-3;1.687772666E-2
9.088532417E0;1.546727411E-2;4.226528272E-2;7.645234466E-2;8.871612985E-2
9.098528417E0;-2.074153572E-3;8.885501996E-3;5.909020722E-2;5.979052473E-2
