"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.947470708E0,2.428823747E-2,-3.678717256E-2,-4.781812030E-1,4.802087853E-1
5.957425708E0,3.277682316E-2,-3.161452459E-2,-5.024266827E-1,5.044862434E-1
5.967379708E0,1.486892123E-2,-1.404002359E-2,-4.877519256E-1,4.881804461E-1
5.977333708E0,9.817767441E-3,-1.683024181E-2,-4.952316839E-1,4.956148366E-1
5.987288708E0,3.258686174E-2,-3.937692264E-2,-5.853407854E-1,5.875681072E-1
5.997242708E0,3.981073122E-2,-4.501064183E-2,-6.232073539E-1,6.260976427E-1
6.007197708E0,2.499509275E-2,-5.053679053E-2,-5.732113212E-1,5.759773786E-1
6.017151708E0,4.790258333E-3,-5.499423265E-2,-5.411668253E-1,5.439750408E-1
6.027106708E0,5.070888139E-3,-5.353315964E-2,-5.556866312E-1,5.582823167E-1
6.037060708E0,2.246328492E-2,-3.638159506E-2,-5.257459635E-1,5.274817890E-1
6.047015708E0,2.598217584E-2,-4.501181128E-2,-4.691612881E-1,4.720311970E-1
6.056969708E0,8.275564313E-3,-4.395191208E-2,-4.923653787E-1,4.943924774E-1
6.066924708E0,3.158022702E-2,-4.249849526E-2,-5.335280228E-1,5.361488449E-1
6.076878708E0,4.068806939E-2,-4.928013252E-2,-5.248501700E-1,5.287265375E-1
6.086833708E0,4.321070440E-2,-4.564902987E-2,-5.368276066E-1,5.404950306E-1
6.096787708E0,2.402039845E-2,-4.933907976E-2,-5.699117374E-1,5.725475638E-1
6.106742708E0,3.285535857E-2,-5.697680421E-2,-5.747058696E-1,5.784571439E-1
6.116696708E0,1.246271890E-2,-6.335257161E-2,-5.476203972E-1,5.514136080E-1
6.126650708E0,1.351518117E-2,-4.416305138E-2,-5.245735967E-1,5.266027854E-1
6.136605708E0,1.070307244E-2,-4.058503048E-2,-4.943388140E-1,4.961174896E-1
6.146559708E0,1.665491670E-2,-2.921234222E-2,-4.846148944E-1,4.857801386E-1
6.156514708E0,3.209174875E-2,-2.490243265E-2,-4.971916705E-1,4.988482422E-1
6.166468708E0,3.963856727E-2,-1.856143791E-2,-5.194982135E-1,5.213387928E-1
6.176423708E0,3.604673233E-2,7.760168798E-4,-5.596200532E-1,5.607803251E-1
6.186377708E0,4.036680143E-2,1.580845915E-2,-5.563298249E-1,5.580163619E-1
6.196332708E0,3.740814686E-2,3.756635059E-2,-5.391197151E-1,5.417201006E-1
6.206286708E0,1.914678074E-2,6.531621281E-2,-5.118781221E-1,5.163835965E-1
6.216241708E0,3.284750137E-2,8.388450293E-2,-4.952591658E-1,5.033857462E-1
6.226195708E0,3.702847984E-2,8.249874936E-2,-4.865696186E-1,4.949011474E-1
6.236150708E0,3.404351279E-2,6.909135796E-2,-4.795237237E-1,4.856702360E-1
6.246104708E0,2.238255680E-2,3.110475702E-2,-5.013741839E-1,5.028365112E-1
6.256059708E0,3.143254828E-2,-1.151941683E-2,-5.694761199E-1,5.704592476E-1
6.266013708E0,2.390254050E-2,-1.989677751E-2,-5.768085283E-1,5.776463378E-1
6.275967708E0,1.955451440E-2,-1.416937497E-2,-5.598907793E-1,5.604113087E-1
6.285922708E0,1.951504570E-2,-3.156361727E-2,-5.230638456E-1,5.243785708E-1
6.295876708E0,2.486356694E-2,-4.698740272E-2,-4.679760575E-1,4.709857783E-1
6.305831708E0,3.490575783E-2,-3.757046191E-2,-4.919204056E-1,4.945863292E-1
6.315785708E0,3.423712872E-2,-4.984482737E-2,-4.829308963E-1,4.867021044E-1
6.325740708E0,3.169972949E-2,-5.020258561E-2,-5.380145913E-1,5.412807709E-1
6.335694708E0,2.949288066E-2,-3.824524887E-2,-5.842660671E-1,5.862587878E-1
6.345649708E0,3.025521141E-2,-2.456892209E-2,-5.495388687E-1,5.509192118E-1
6.355603708E0,2.636776317E-2,-3.283061754E-2,-5.258868814E-1,5.275700147E-1
6.365558708E0,3.157057911E-3,-1.498964796E-2,-4.824789065E-1,4.827220233E-1
6.375512708E0,1.765848164E-2,-1.177525079E-2,-5.140585488E-1,5.144965210E-1
6.385467708E0,4.200588562E-2,-2.475658117E-2,-5.115109169E-1,5.138295446E-1
6.395421708E0,4.567048185E-2,-1.191638796E-2,-5.284210646E-1,5.305248484E-1
6.405376708E0,4.260953754E-2,-1.276823591E-2,-5.451791847E-1,5.469908079E-1
6.415330708E0,2.479285218E-2,-6.369280647E-3,-5.477227235E-1,5.483205587E-1
6.425285708E0,2.492543779E-2,5.744578745E-3,-4.864936048E-1,4.871655829E-1
6.435239708E0,2.162395366E-2,2.046947574E-2,-4.587959290E-1,4.597611328E-1
6.445193708E0,1.165518187E-2,6.941558607E-4,-4.854370129E-1,4.855774074E-1
6.455148708E0,1.340360899E-2,-7.696945779E-4,-5.011461425E-1,5.013259472E-1
6.465102708E0,3.159645304E-2,-2.232351819E-2,-5.702982384E-1,5.716089188E-1
6.475057708E0,3.738004368E-2,-2.596984187E-2,-5.566777343E-1,5.585354064E-1
6.485011708E0,4.180868827E-2,-2.497587003E-2,-5.488950902E-1,5.510513411E-1
6.494966708E0,2.432306495E-2,-1.814496998E-2,-5.240438390E-1,5.249217052E-1
6.504920708E0,1.643495176E-2,-2.204128040E-2,-5.268814927E-1,5.275983634E-1
6.514875708E0,2.361102026E-2,-3.276723007E-2,-5.216324472E-1,5.231936369E-1
6.524829708E0,2.236044701E-2,-2.705707680E-2,-5.725225192E-1,5.735975157E-1
6.534784708E0,3.697738979E-2,-2.330455307E-2,-5.575495541E-1,5.592601674E-1
6.544738708E0,3.504525047E-2,-1.311755223E-2,-5.596446115E-1,5.608942244E-1
6.554693708E0,4.025756814E-2,-1.047188815E-2,-4.852493173E-1,4.870289849E-1
6.564647708E0,3.059540972E-2,-1.194624530E-2,-4.615955758E-1,4.627626470E-1
6.574602708E0,2.572855286E-2,9.437789787E-3,-5.003608614E-1,5.011107881E-1
6.584556708E0,1.814617597E-2,7.889264356E-3,-5.678663814E-1,5.682110095E-1
6.594511708E0,1.390738316E-2,-2.718388829E-3,-5.675699276E-1,5.677467989E-1
6.604465708E0,1.854411554E-2,-7.123900373E-3,-5.443664217E-1,5.447287722E-1
6.614419708E0,2.361840237E-2,-6.235361136E-3,-5.320925313E-1,5.326529551E-1
6.624374708E0,3.032384310E-2,-1.054678733E-2,-5.341905123E-1,5.351544390E-1
6.634328708E0,2.358368453E-2,-7.412021924E-3,-5.623319918E-1,5.628751169E-1
6.644283708E0,1.961199984E-2,-7.751087341E-3,-5.521443880E-1,5.525469528E-1
6.654237708E0,2.952335928E-2,-1.908688333E-2,-5.251951557E-1,5.263704869E-1
6.664192708E0,3.056774508E-2,-3.127134785E-2,-4.952562422E-1,4.971830947E-1
6.674146708E0,3.767346427E-2,-2.683100883E-2,-4.934547150E-1,4.956175428E-1
6.684101708E0,3.386707306E-2,-2.105313750E-2,-5.266797638E-1,5.281872649E-1
6.694055875E0,2.761066195E-2,-3.247422975E-2,-5.506270355E-1,5.522744395E-1
6.704010875E0,1.971681118E-2,-3.899301639E-2,-5.211336797E-1,5.229622550E-1
6.713964875E0,3.146697376E-2,-2.207541352E-2,-5.108016497E-1,5.122458586E-1
6.723919875E0,1.387752581E-2,-2.672499150E-2,-5.125944060E-1,5.134781748E-1
6.733873875E0,1.617836863E-2,-1.889668437E-2,-5.133410954E-1,5.139434838E-1
6.743828875E0,3.185007602E-2,-9.856797606E-3,-5.681312603E-1,5.691087003E-1
6.753782875E0,1.697238397E-2,-3.561191875E-3,-5.608000213E-1,5.610680955E-1
6.763736875E0,3.180607572E-2,1.341111900E-2,-5.049626201E-1,5.061410202E-1
6.773691875E0,3.266974602E-2,2.911584489E-3,-4.793594170E-1,4.804802184E-1
6.783645875E0,3.685065139E-2,-1.410436124E-2,-5.048082536E-1,5.063479796E-1
6.793600875E0,4.354940437E-2,-7.431262918E-4,-5.560047197E-1,5.577081237E-1
6.803554875E0,4.381249253E-2,-1.825018331E-2,-5.489716887E-1,5.510195266E-1
6.813509875E0,4.019295640E-2,-1.743107976E-2,-5.313119280E-1,5.331150731E-1
6.823463875E0,4.930284530E-2,-1.712495975E-2,-5.353546929E-1,5.378928165E-1
6.833418875E0,4.057507195E-2,-5.188411692E-2,-5.417924774E-1,5.457814458E-1
6.843372875E0,3.572060388E-2,-4.468407484E-2,-5.370059466E-1,5.400444563E-1
6.853327875E0,4.306485292E-2,-3.879916292E-2,-5.021366608E-1,5.054712482E-1
6.863281875E0,5.173119396E-2,-2.578905327E-2,-5.039335102E-1,5.072377888E-1
6.873236875E0,3.151287440E-2,-1.872543404E-2,-5.024336994E-1,5.037691191E-1
6.883190875E0,2.333689548E-2,-1.835349631E-3,-4.958509040E-1,4.964031609E-1
6.893145875E0,4.558306597E-3,1.627217989E-2,-4.636707526E-1,4.639785866E-1
6.903099875E0,-6.481638551E-4,1.506213516E-2,-4.439100873E-1,4.441660204E-1
6.913054875E0,7.488492541E-3,1.055807976E-2,-4.738449079E-1,4.740216739E-1
6.923008875E0,3.474832155E-2,-1.175838523E-4,-5.287783295E-1,5.299188442E-1
6.932963875E0,3.407907117E-2,1.572382070E-2,-5.099081951E-1,5.112875796E-1
6.942917875E0,2.308827918E-2,1.816496015E-2,-4.681450421E-1,4.690658960E-1
6.952871875E0,9.025688991E-3,4.557506260E-2,-4.401491582E-1,4.425944316E-1
6.962826875E0,1.125172399E-2,4.855811102E-2,-4.980746001E-1,5.005624823E-1
6.972780875E0,2.898720615E-2,1.854089957E-2,-5.402809721E-1,5.413756108E-1
6.982735875E0,3.123681273E-2,-1.209003199E-3,-4.923759037E-1,4.933672372E-1
6.992689875E0,2.229587182E-2,-3.099097386E-2,-4.402783817E-1,4.419305373E-1
7.002644875E0,1.078676071E-2,-7.007321510E-2,-4.721562320E-1,4.774495964E-1
7.012598875E0,9.788421728E-3,-8.159811370E-2,-5.392173636E-1,5.454442506E-1
7.022553875E0,3.671028167E-3,-6.704207333E-2,-5.070366275E-1,5.114628605E-1
7.032507875E0,1.599458333E-2,-4.771618506E-2,-4.118287539E-1,4.148922554E-1
7.042462875E0,1.439105753E-2,-4.214671215E-2,-3.733529055E-1,3.759997871E-1
7.052416875E0,2.136155985E-2,-6.014093360E-2,-4.404040968E-1,4.450045131E-1
7.062371875E0,4.421613313E-2,-2.942995001E-2,-4.447433156E-1,4.479037900E-1
7.072325875E0,4.789951354E-2,8.824380320E-3,-3.995384914E-1,4.024962598E-1
7.082280875E0,3.954566963E-2,1.037462337E-2,-3.749895412E-1,3.772116764E-1
7.092234875E0,1.839767933E-2,4.265799634E-3,-4.252802736E-1,4.256994042E-1
7.102189875E0,4.951506268E-2,1.314698931E-2,-4.827630812E-1,4.854737658E-1
7.112143875E0,3.753185201E-2,1.339843785E-2,-4.350188112E-1,4.368403875E-1
7.122097875E0,2.076379169E-2,1.954936154E-2,-3.743907863E-1,3.754753966E-1
7.132052875E0,2.298730507E-2,1.436514705E-3,-3.974370021E-1,3.981038186E-1
7.142006875E0,4.074504320E-2,-6.940663252E-3,-4.526750636E-1,4.545580761E-1
7.151961875E0,2.890713584E-2,-9.618340842E-3,-4.086630714E-1,4.097970728E-1
7.161915875E0,3.356045969E-3,3.278131820E-3,-3.619613600E-1,3.619917614E-1
7.171870875E0,1.953152753E-2,-9.819375426E-3,-4.085116285E-1,4.090961395E-1
7.181824875E0,2.269041270E-2,-1.573946200E-2,-4.139045155E-1,4.148247021E-1
7.191779875E0,2.674227733E-2,-1.184742736E-2,-3.423480445E-1,3.435952481E-1
7.201733875E0,6.209852658E-3,-2.171182634E-2,-3.213892847E-1,3.221816848E-1
7.211688875E0,1.868419290E-2,-2.060598996E-2,-3.781160474E-1,3.791377733E-1
7.221642875E0,2.333528750E-2,-8.675148413E-3,-3.770664722E-1,3.778874413E-1
7.231597875E0,2.528420102E-2,-5.759269875E-3,-3.344022632E-1,3.354062218E-1
7.241551875E0,2.536719494E-2,-2.628855167E-2,-3.348466516E-1,3.368335829E-1
7.251506875E0,4.007937424E-2,-1.767030397E-2,-3.893368542E-1,3.917930346E-1
7.261460875E0,2.267319996E-2,-8.507625684E-3,-3.724202746E-1,3.732067988E-1
7.271415875E0,1.929581165E-2,-4.154501539E-3,-3.061081713E-1,3.067438684E-1
7.281369875E0,7.934744731E-3,9.244082496E-5,-2.917345458E-1,2.918424471E-1
7.291324875E0,2.424047302E-2,-2.544721043E-2,-3.686722094E-1,3.703435689E-1
7.301278875E0,3.733301014E-2,-3.521832805E-2,-3.581963378E-1,3.618545298E-1
7.311233875E0,1.986891188E-2,-7.188201472E-3,-2.872456384E-1,2.880217017E-1
7.321187875E0,1.835451957E-2,-9.123355765E-3,-2.769182861E-1,2.776758203E-1
7.331141875E0,2.620203115E-2,-9.623183068E-3,-3.288602722E-1,3.300427710E-1
7.341096875E0,6.699191518E-3,-1.067972012E-2,-2.899429590E-1,2.902169103E-1
7.351050875E0,7.454724871E-3,-7.040742002E-3,-2.061137670E-1,2.063686748E-1
7.361005875E0,1.701166995E-2,5.247711595E-3,-2.519202697E-1,2.525485254E-1
7.370959875E0,1.466295306E-2,-9.081493355E-3,-2.909948730E-1,2.915055606E-1
7.380914875E0,2.192570653E-2,-1.214673171E-2,-2.562682593E-1,2.574911657E-1
7.390868875E0,2.431359977E-2,5.016381126E-3,-2.728825378E-1,2.740094792E-1
7.400823875E0,2.115277771E-2,5.135043059E-3,-3.058140564E-1,3.065877456E-1
7.410777875E0,-3.253244609E-4,-1.913647503E-3,-3.007275635E-1,3.007338280E-1
7.420732875E0,5.804128982E-3,-8.395139873E-3,-2.438452649E-1,2.440587624E-1
7.430686875E0,1.085985091E-2,-1.102295168E-2,-2.790209448E-1,2.794496904E-1
7.440641875E0,8.742135577E-3,-2.367173994E-2,-3.083587646E-1,3.093895666E-1
7.450595875E0,2.617703430E-2,-1.055553988E-2,-2.659915942E-1,2.674849243E-1
7.460550875E0,1.507624157E-2,-9.574212637E-3,-2.531177795E-1,2.537470569E-1
7.470504875E0,1.533889119E-2,-1.748207845E-2,-2.876941198E-1,2.886326579E-1
7.480459875E0,2.135567609E-2,-1.041517016E-2,-2.761698425E-1,2.771900477E-1
7.490413875E0,8.140274361E-3,-2.175568046E-2,-1.902473474E-1,1.916601859E-1
7.500368875E0,4.000664949E-3,-1.424213625E-2,-1.448975122E-1,1.456507220E-1
7.510322875E0,2.408760488E-2,-3.052462187E-2,-1.823261243E-1,1.864263416E-1
7.520277875E0,1.769111641E-2,-1.116366858E-2,-2.136134058E-1,2.146352493E-1
7.530231875E0,1.847595893E-2,-4.883685876E-3,-1.778430641E-1,1.788668971E-1
7.540185875E0,1.246268235E-2,7.982490901E-3,-1.986509657E-1,1.992015180E-1
7.550140875E0,2.380222421E-2,1.321220404E-2,-2.137706959E-1,2.154971430E-1
7.560094875E0,4.106280282E-2,5.132119451E-3,-2.038965029E-1,2.080535419E-1
7.570049875E0,3.227809221E-2,1.300214281E-2,-1.783026552E-1,1.816666392E-1
7.580003875E0,8.577317186E-3,-1.297789514E-3,-1.977621889E-1,1.979523629E-1
7.589958875E0,-4.790616475E-2,-3.163696328E-2,-1.941690749E-1,2.024784623E-1
7.599912875E0,-4.763934899E-2,-3.246814499E-2,-1.901263100E-1,1.986748644E-1
7.609867875E0,-1.613955773E-2,-4.660377055E-2,-1.964155751E-1,2.025129006E-1
7.619821875E0,8.023293503E-3,-2.005256927E-2,-2.266538662E-1,2.276805961E-1
7.629776875E0,2.093255695E-2,-1.982725047E-2,-1.676800185E-1,1.701407665E-1
7.639730875E0,3.228883646E-2,2.124092449E-3,-1.431304836E-1,1.467426866E-1
7.649685875E0,2.488121822E-2,1.416961251E-2,-1.522620803E-1,1.549309331E-1
7.659639875E0,2.585686270E-2,3.699441981E-2,-1.152901357E-1,1.238102574E-1
7.669594875E0,1.347501811E-2,-1.344804782E-3,-1.061567849E-1,1.070170435E-1
7.679548875E0,2.079021379E-2,-3.876594342E-3,-1.443285781E-1,1.458698030E-1
7.689504958E0,4.014844447E-3,-2.947965134E-3,-1.337018484E-1,1.337945953E-1
7.699458958E0,-1.712773718E-2,-2.461403701E-3,-9.942196190E-2,1.009165219E-1
7.709413958E0,6.092104353E-3,-5.044374671E-3,-9.867117941E-2,9.898768155E-2
7.719367958E0,2.685103554E-2,-1.080254819E-2,-1.342970949E-1,1.373804312E-1
7.729321958E0,4.281451900E-2,-1.519623740E-2,-1.362442178E-1,1.436192729E-1
7.739276958E0,1.756090622E-2,2.140135746E-3,-1.072086990E-1,1.086585052E-1
7.749230958E0,9.529243894E-3,-2.024399249E-2,-1.395438015E-1,1.413262123E-1
7.759185958E0,-1.435593769E-2,-2.451615097E-2,-1.058655936E-1,1.096113977E-1
7.769139958E0,-2.585390255E-2,-1.428977279E-2,-3.251344264E-2,4.392887246E-2
7.779094958E0,-5.790570751E-3,-7.188420743E-3,-6.334639549E-2,6.401538818E-2
7.789048958E0,3.796779849E-3,-2.929959364E-2,-9.492720723E-2,9.941859181E-2
7.799003958E0,6.485110335E-3,-1.165185627E-3,-7.202483296E-2,7.232558937E-2
7.808957958E0,2.217516337E-2,5.475332737E-3,-8.220951319E-2,8.532362626E-2
7.818912958E0,1.669449504E-2,9.401628412E-3,-9.763271391E-2,9.949494262E-2
7.828866958E0,1.571241863E-2,3.845768552E-3,-6.365688264E-2,6.568004829E-2
7.838821958E0,4.405036457E-3,-1.600419469E-3,-1.351350009E-2,1.430315956E-2
7.848775958E0,-6.725613624E-3,-5.968490560E-3,-4.614739537E-2,4.701530451E-2
7.858730958E0,-1.995106526E-3,-1.319714746E-2,-7.024844885E-2,7.150517266E-2
7.868684958E0,3.650124371E-3,-1.531634286E-2,-6.546016395E-2,6.732716265E-2
7.878639958E0,2.599419918E-2,-1.737017736E-2,-7.024961829E-2,7.689232941E-2
7.888593958E0,1.590921398E-2,-2.086984556E-2,-8.731471717E-2,9.117298601E-2
7.898548958E0,-1.144015051E-2,-1.223783864E-2,-3.387935221E-2,3.779487061E-2
7.908502958E0,-2.151033495E-2,8.471519127E-4,3.108613729E-2,3.781216878E-2
7.918457958E0,-2.001900259E-2,-1.831896119E-3,2.884022176E-2,3.515500959E-2
7.928411958E0,-4.077994376E-3,-9.087450206E-3,1.146054268E-3,1.002622710E-2
7.938366958E0,1.074279696E-3,-4.649084620E-3,-1.292702436E-2,1.377955092E-2
7.948320958E0,1.451589558E-2,1.435016356E-2,-2.954364181E-2,3.590912405E-2
7.958275958E0,2.534654696E-2,7.681468930E-3,-3.868108571E-2,4.687940698E-2
7.968229958E0,-1.241553918E-2,-9.964587372E-3,-9.794086218E-3,1.869124767E-2
7.978183958E0,-2.432591546E-2,-2.362706356E-2,1.610674024E-2,3.754218130E-2
7.988138958E0,3.743277825E-3,-1.441137660E-2,-1.413213551E-2,2.052844754E-2
7.998092958E0,3.127273656E-3,-1.158541728E-2,-3.972890675E-2,4.150165979E-2
8.008047958E0,-1.285283782E-2,-3.330541145E-2,-3.584226251E-2,5.058768282E-2
8.018001958E0,1.207033418E-2,-1.916669782E-2,-7.985659361E-2,8.300681186E-2
8.027956958E0,4.144944996E-3,-5.685229506E-3,-6.220034122E-2,6.259700354E-2
8.037910958E0,4.927375540E-4,-6.442462206E-3,-1.436660886E-3,6.619071239E-3
8.047865958E0,9.891625084E-3,-8.087430149E-3,2.131485522E-2,2.485103270E-2
8.057819958E0,2.178087831E-3,-7.902347501E-3,-2.703986406E-2,2.825500683E-2
8.067774958E0,-1.384233288E-2,6.313732099E-3,-3.722571373E-2,4.021476290E-2
8.077728958E0,-3.140502982E-3,2.519883167E-2,-2.480564296E-2,3.549878588E-2
8.087683958E0,-1.455298886E-2,9.455514159E-3,-1.972207367E-2,2.627082836E-2
8.097637958E0,1.427853517E-3,2.079744972E-3,-4.771444917E-2,4.778109212E-2
8.107592958E0,3.039777383E-2,-7.501064055E-4,-2.676153660E-2,4.050638412E-2
8.117546958E0,3.694179486E-2,5.207438897E-3,-1.778138280E-2,4.132785020E-2
8.127501958E0,1.960710280E-2,-4.661765769E-3,-4.831671238E-2,5.235145877E-2
8.137455958E0,-1.556897912E-2,-1.572345525E-2,-3.649188817E-2,4.267643445E-2
8.147410958E0,3.939561546E-4,-1.205606332E-2,-4.771152556E-2,4.921273753E-2
8.157364958E0,-2.385302190E-2,-2.587557379E-2,-8.827541471E-2,9.503189367E-2
8.167319958E0,-1.379899040E-2,-3.257602612E-2,-7.945079684E-2,8.697148229E-2
8.177273958E0,1.612413570E-2,1.299251318E-3,-2.287079930E-2,2.801337657E-2
8.187227958E0,-1.769148186E-3,1.403313484E-3,-3.859045386E-2,3.865646522E-2
8.197182958E0,-7.324807048E-3,9.094448593E-3,-3.604808450E-2,3.789229723E-2
8.207136958E0,-1.734649613E-3,2.373766730E-2,-1.060509503E-2,2.605674382E-2
8.217091958E0,1.052893505E-2,1.160882441E-2,-1.774045229E-3,1.577246062E-2
8.227045958E0,-9.085951857E-3,-1.878783479E-4,-2.333039045E-2,2.503791002E-2
8.237000958E0,-9.699288234E-3,3.522508889E-3,-2.168790758E-2,2.401769340E-2
8.246954958E0,-3.219769299E-3,-4.159453399E-3,4.058143079E-2,4.092090532E-2
8.256909958E0,1.675384428E-2,-1.758701770E-2,1.124419570E-2,2.676614329E-2
8.266863958E0,2.199484985E-2,-1.394158937E-2,-3.425825179E-2,4.303218737E-2
8.276818958E0,7.182756253E-3,-1.286360035E-2,-6.150218368E-2,6.324225485E-2
8.286772958E0,-4.986615144E-3,-4.506668374E-3,-2.078802109E-2,2.184761340E-2
8.296727958E0,1.165916529E-2,-2.755175125E-2,-3.366709828E-2,4.503896800E-2
8.306681958E0,-3.772184998E-3,-1.397572249E-2,-5.357511342E-2,5.549633300E-2
8.316636958E0,-2.404301986E-2,-3.695074841E-3,-4.029316306E-3,2.465675915E-2
8.326590958E0,-1.950408217E-2,4.981462285E-3,8.397186399E-3,2.181139443E-2
8.336545958E0,7.134589814E-3,-1.381739086E-2,-2.962608755E-2,3.345934436E-2
8.346499958E0,1.195722710E-2,-2.062477414E-3,-4.504461050E-2,4.665025218E-2
8.356454958E0,1.057735730E-2,7.160244472E-3,-3.157262564E-2,3.405848320E-2
8.366408958E0,1.483818680E-2,1.208548212E-2,-5.253255486E-2,5.590974858E-2
8.376363958E0,1.115177315E-2,5.958641656E-3,-8.528748751E-3,1.525145927E-2
8.386317958E0,-1.417975377E-2,4.219789356E-3,1.407073975E-2,2.041709471E-2
8.396272958E0,-1.891504828E-2,-1.764252970E-2,-1.781003416E-2,3.140438221E-2
8.406226958E0,-4.116001278E-3,-3.173742576E-2,-6.405683219E-2,7.160644811E-2
8.416180958E0,1.274682049E-2,-1.748034256E-2,-4.939084589E-2,5.392123391E-2
8.426135958E0,2.476613771E-2,-1.324646506E-2,-6.615539789E-2,7.187048827E-2
8.436089958E0,-2.785723172E-3,-1.397696503E-2,-1.031366980E-1,1.041167339E-1
8.446044958E0,-1.653545078E-2,-2.178371055E-2,-1.721361816E-2,3.231500933E-2
8.455998958E0,-9.808156081E-3,-4.016836155E-3,1.901222169E-2,2.176693530E-2
8.465953958E0,1.847087916E-2,1.057185726E-2,-2.319122672E-2,3.147650774E-2
8.475907958E0,-9.769454822E-3,-4.745545406E-3,-6.480059803E-2,6.570448960E-2
8.485862958E0,-6.666739471E-3,-1.739237851E-2,-1.540039659E-2,2.416841865E-2
8.495816958E0,3.544911034E-3,-1.698740400E-2,-2.213814318E-2,2.812891168E-2
8.505771958E0,5.861431696E-3,-4.989063665E-3,-6.151036978E-2,6.199010185E-2
8.515725958E0,-3.147921637E-3,1.791111790E-2,-2.693402946E-2,3.249860763E-2
8.525680958E0,6.275853105E-3,2.157251643E-2,5.359616339E-2,5.811461544E-2
8.535634958E0,1.214930814E-2,8.298551179E-3,2.440744758E-2,2.849903748E-2
8.545589958E0,3.941425346E-3,-1.514264401E-2,-2.528979242E-2,2.973899968E-2
8.555543958E0,-2.382740378E-5,-1.600854356E-2,-1.076764762E-2,1.929290724E-2
8.565498958E0,3.652280532E-3,-1.921767823E-2,-3.651995480E-2,4.142904064E-2
8.575452958E0,1.410030473E-2,-5.566677209E-3,-5.972404540E-2,6.161792018E-2
8.585407958E0,1.194344960E-2,-2.014077086E-2,-5.538891971E-2,6.013509014E-2
8.595361958E0,-1.131136559E-2,-1.722717639E-2,-1.362284303E-2,2.470434071E-2
8.605316958E0,-1.492710102E-2,-4.373571128E-3,6.434860826E-3,1.683311924E-2
8.615270958E0,1.318817563E-2,5.165393762E-3,-8.084945083E-3,1.630875857E-2
8.625225958E0,2.938664407E-2,1.267769543E-2,-2.993891358E-2,4.382507681E-2
8.635179958E0,1.308679953E-2,-2.471132006E-2,-4.670463502E-2,5.443561880E-2
8.645134958E0,1.507858045E-2,-9.630656540E-3,-1.706743777E-2,2.472671765E-2
8.655088958E0,2.229821071E-2,1.371179380E-2,2.140490234E-2,3.381409963E-2
8.665042958E0,2.692964405E-2,2.414355543E-2,-2.698490024E-3,3.626842767E-2
8.674997958E0,2.977124467E-2,4.537201803E-3,-3.667841434E-2,4.745755249E-2
8.684951958E0,5.242540464E-3,-9.199735019E-3,-2.649958134E-2,2.853676867E-2
8.694906208E0,7.580403462E-3,-1.610220864E-2,-9.430389404E-3,2.014139727E-2
8.704860208E0,1.812746488E-2,-5.991806332E-3,-7.020576417E-2,7.275545374E-2
8.714815208E0,-1.138449233E-2,-1.477167472E-2,-8.547635257E-2,8.748723272E-2
8.724769208E0,-4.897792283E-2,-2.518441463E-2,1.675812006E-2,5.756671133E-2
8.734724208E0,-2.467422679E-2,-2.666664725E-2,2.831806540E-3,3.644100262E-2
8.744678208E0,3.229234479E-3,-6.566039454E-3,-8.983077407E-2,9.012829078E-2
8.754633208E0,-4.505791292E-3,-7.151985280E-3,-6.483100355E-2,6.537975275E-2
8.764587208E0,-1.177431889E-2,8.975348119E-3,1.934258938E-3,1.493093489E-2
8.774542208E0,1.385786455E-2,1.816147009E-2,-4.207364023E-2,4.787557423E-2
8.784496208E0,1.737112753E-2,1.381982110E-2,-5.749567151E-2,6.163193790E-2
8.794451208E0,-3.654802144E-3,1.456322148E-5,1.629852891E-2,1.670328816E-2
8.804405208E0,-2.734633125E-3,-2.306454314E-2,2.723516107E-2,3.579392919E-2
8.814360208E0,3.945090819E-2,-1.775689758E-2,-3.414072275E-2,5.511143728E-2
8.824314208E0,5.890174415E-2,-2.292346079E-3,-7.979753673E-2,9.920845318E-2
8.834269208E0,1.501561325E-2,-1.054863285E-2,-5.001474380E-2,5.327491806E-2
8.844223208E0,-2.526764609E-2,-3.354109079E-3,-4.717182755E-2,5.361795689E-2
8.854178208E0,-3.868952762E-2,1.506343251E-2,-4.732619405E-2,6.295677239E-2
8.864132208E0,-1.569666769E-2,-1.288740948E-2,8.204228282E-3,2.190388234E-2
8.874087208E0,-8.011379801E-3,-3.022447698E-2,4.313490987E-3,3.156433778E-2
8.884041208E0,1.449203163E-2,-1.935395490E-2,-1.604417503E-2,2.901741035E-2
8.893995208E0,6.835212372E-3,-8.490376398E-3,-2.338301539E-2,2.579868269E-2
8.903950208E0,2.052109569E-2,-6.158579886E-4,-3.371796906E-2,3.947652577E-2
8.913904208E0,7.883362323E-3,-2.597625554E-3,-3.701755285E-2,3.793671413E-2
8.923859208E0,-6.829474792E-3,-7.024863157E-3,-9.466642141E-4,9.843099179E-3
8.933813208E0,-1.423650831E-3,-2.823090535E-3,1.761532187E-2,1.789682057E-2
8.943768208E0,8.215776533E-3,-1.726737600E-3,-8.735740185E-3,1.211584761E-2
8.953722208E0,1.686742645E-2,-7.184802778E-3,-3.837819993E-2,4.253254867E-2
