"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.147025625E0;4.194147488E-2;6.219610199E-4;8.042979616E-1;8.053910138E-1
6.157021625E0;8.264960753E-2;2.668051612E-2;8.327417421E-1;8.372583930E-1
6.167016625E0;9.646347178E-2;4.278700054E-3;7.971205044E-1;8.029474498E-1
6.177011625E0;6.566372015E-2;1.634664967E-2;7.519174343E-1;7.549561346E-1
6.187007625E0;7.676814912E-2;3.802690105E-2;8.213759243E-1;8.258315827E-1
6.197002625E0;7.826534696E-2;1.352513971E-2;9.111874026E-1;9.146424857E-1
6.206998625E0;6.593333161E-2;1.116302904E-2;8.028156924E-1;8.055959617E-1
6.216993625E0;4.470136067E-2;4.735830805E-2;7.936864346E-1;7.963536761E-1
6.226988625E0;4.223904334E-2;4.339252540E-2;8.984691238E-1;9.005075316E-1
6.236984625E0;4.369615121E-2;3.995023300E-2;8.439894462E-1;8.460635673E-1
6.246979625E0;3.894978354E-2;5.787626130E-2;7.211008537E-1;7.244675206E-1
6.256975625E0;3.140005969E-2;3.131127337E-2;8.444414359E-1;8.456049304E-1
6.266970625E0;3.417425288E-2;2.507062233E-2;8.420505095E-1;8.431165258E-1
6.276965625E0;8.913879264E-2;4.080127697E-2;6.708089519E-1;6.779344500E-1
6.286961625E0;1.201268612E-1;2.611439601E-2;7.592697233E-1;7.691572903E-1
6.296956625E0;8.598856866E-2;-7.056849254E-3;8.095627946E-1;8.141472541E-1
6.306952625E0;9.326146340E-2;1.177777240E-2;7.160090983E-1;7.221533392E-1
6.316947625E0;1.018660250E-1;3.935271151E-2;7.188508451E-1;7.270982468E-1
6.326942625E0;7.276150905E-2;4.545543222E-3;7.475904948E-1;7.511367698E-1
6.336938625E0;1.439613730E-2;2.637297085E-2;7.499825907E-1;7.505842182E-1
6.346933625E0;4.995338459E-2;4.757759691E-2;7.954879618E-1;7.984735848E-1
6.356929625E0;2.469831001E-2;2.402441841E-2;7.368076444E-1;7.376128280E-1
6.366924625E0;-2.267802391E-2;2.857557130E-2;7.143549210E-1;7.152858234E-1
6.376919625E0;-5.418121386E-3;4.375564663E-2;7.207932901E-1;7.221404848E-1
6.386915625E0;4.527018512E-2;1.558237290E-2;5.711039847E-1;5.731072861E-1
6.396910625E0;8.362643972E-2;4.481909070E-3;5.803876090E-1;5.863985382E-1
6.406906625E0;8.826196611E-2;8.311424190E-3;6.739418900E-1;6.797476926E-1
6.416901625E0;9.333347552E-2;-5.298089013E-3;5.553913468E-1;5.632040088E-1
6.426896625E0;9.203749498E-2;-1.457603054E-2;4.923683023E-1;5.011086771E-1
6.436892625E0;9.366521364E-2;1.796016142E-2;6.429504776E-1;6.499854278E-1
6.446887625E0;4.724325495E-2;1.845205843E-2;5.229024625E-1;5.253564398E-1
6.456883625E0;6.766818222E-2;4.077667298E-2;4.875759244E-1;4.939352204E-1
6.466878625E0;4.205947900E-2;3.804649835E-2;7.255798209E-1;7.277929735E-1
6.476873625E0;-1.515170719E-2;2.654399277E-2;5.583810282E-1;5.592168903E-1
6.486869625E0;1.245586669E-2;5.564861831E-2;5.654169828E-1;5.682853876E-1
6.496864625E0;6.024448413E-2;3.326239787E-2;7.809681559E-1;7.839942892E-1
6.506860625E0;1.980035327E-2;-8.919571163E-3;5.753034550E-1;5.757131908E-1
6.516855625E0;6.512433277E-2;2.603513882E-2;5.476116264E-1;5.520846860E-1
6.526850625E0;1.128424182E-1;-1.051275470E-2;7.754366899E-1;7.836746706E-1
6.536846625E0;1.028265763E-1;-9.299877724E-3;5.455148149E-1;5.551992487E-1
6.546841625E0;1.000364495E-1;4.214804605E-2;6.179600626E-1;6.274220175E-1
6.556837625E0;1.130412601E-1;6.673436360E-3;7.420496732E-1;7.506401127E-1
6.566832625E0;2.887006084E-2;2.412962261E-2;4.509068656E-1;4.524739999E-1
6.576827625E0;4.610003293E-2;4.649756136E-2;5.814360148E-1;5.851111651E-1
6.586823625E0;2.604214635E-2;2.659723897E-2;6.570288187E-1;6.580824228E-1
6.596818625E0;-3.153586127E-3;2.624939360E-2;4.131864774E-1;4.140314492E-1
6.606814625E0;-8.345401995E-3;2.428557881E-2;6.085273343E-1;6.090689220E-1
6.616809625E0;3.664124798E-2;3.368727118E-4;6.014948881E-1;6.026099857E-1
6.626804625E0;4.455624009E-2;2.377955711E-2;3.555574894E-1;3.591265155E-1
6.636800625E0;8.679864557E-2;2.618768720E-2;6.660054642E-1;6.721481073E-1
6.646795625E0;8.791270461E-2;-1.302078995E-2;5.687148124E-1;5.756168191E-1
6.656791625E0;8.736502150E-2;1.204949434E-2;3.950770658E-1;4.048008464E-1
6.666786625E0;8.444821106E-2;3.966219367E-2;6.886143082E-1;6.949059328E-1
6.676781625E0;5.646858981E-2;-1.153612708E-2;4.703687382E-1;4.738866254E-1
6.686777625E0;6.523411425E-2;3.586314803E-2;4.208188480E-1;4.273524984E-1
6.696772625E0;7.556756957E-2;2.416016517E-2;6.450507975E-1;6.499113035E-1
6.706768625E0;-6.029447783E-3;-1.560321274E-2;4.197768742E-1;4.201100315E-1
6.716763625E0;7.683513628E-2;6.467220596E-2;4.860866386E-1;4.963530524E-1
6.726758625E0;1.003621028E-1;1.159821720E-2;5.533015519E-1;5.624497113E-1
6.736754625E0;-1.059727438E-2;7.367080590E-3;3.099106157E-1;3.101792479E-1
6.746749625E0;8.731588662E-2;1.236788437E-2;5.685680473E-1;5.753665380E-1
6.756745625E0;9.070920859E-2;1.360119919E-2;4.633386308E-1;4.723302234E-1
6.766740625E0;3.570958553E-2;2.552327905E-3;3.257706034E-1;3.277318644E-1
6.776735625E0;8.019617066E-2;4.929778380E-3;5.862266386E-1;5.917071913E-1
6.786731625E0;9.501175432E-2;-1.188635702E-2;3.560094792E-1;3.686614547E-1
6.796726625E0;4.560936017E-2;4.344925253E-2;4.001618046E-1;4.050895223E-1
6.806722625E0;9.991214130E-2;2.511064835E-2;5.540418094E-1;5.635382039E-1
6.816717625E0;9.734280165E-3;2.366592927E-2;2.944798136E-1;2.955895685E-1
6.826712625E0;3.221916324E-2;3.069885062E-2;4.480545938E-1;4.502592730E-1
6.836708625E0;4.835493855E-2;2.267778637E-2;4.438656485E-1;4.470673283E-1
6.846703625E0;5.090384949E-3;2.610767171E-2;3.384859586E-1;3.395294784E-1
6.856699625E0;7.808481418E-2;2.985690638E-2;4.898224247E-1;4.969051024E-1
6.866694625E0;6.570105096E-2;5.160012497E-3;3.663292301E-1;3.722101001E-1
6.876689625E0;2.559220310E-2;2.296068197E-2;3.735125345E-1;3.750916784E-1
6.886685625E0;1.256222754E-1;2.709508371E-2;4.188693863E-1;4.381400032E-1
6.896680625E0;6.586248893E-2;2.571313083E-3;3.301022208E-1;3.366184119E-1
6.906676625E0;2.031244146E-2;2.866856030E-2;3.917763126E-1;3.933486504E-1
6.916671625E0;8.750363706E-2;3.315036887E-2;3.218716800E-1;3.351972730E-1
6.926666083E0;4.900271868E-2;1.818624767E-2;3.907290763E-1;3.942096106E-1
6.936662083E0;2.900615478E-2;2.685093504E-2;2.962807560E-1;2.989056977E-1
6.946657083E0;5.484516520E-2;2.935465797E-2;3.164858097E-1;3.225414017E-1
6.956653083E0;-1.427020289E-2;5.265883645E-3;4.336938322E-1;4.339604916E-1
6.966648083E0;4.107277963E-2;1.607251575E-2;3.004796416E-1;3.036993809E-1
6.976643083E0;8.459020704E-2;2.468695362E-2;3.329650176E-1;3.444280066E-1
6.986639083E0;3.185928538E-2;1.086234511E-2;3.332673186E-1;3.349628491E-1
6.996634083E0;3.337453650E-2;3.469993584E-2;3.156028801E-1;3.192540104E-1
7.006630083E0;1.109865485E-1;2.003294455E-2;3.916453350E-1;4.075603038E-1
7.016625083E0;5.005057627E-2;2.821493514E-2;2.900090325E-1;2.956457030E-1
7.026620083E0;-8.078567963E-3;2.639493445E-2;3.220435882E-1;3.232244244E-1
7.036616083E0;5.912949320E-2;2.744741499E-2;2.494445586E-1;2.578221197E-1
7.046611083E0;7.203064363E-2;5.000124039E-2;2.784841704E-1;2.919622764E-1
7.056607083E0;2.392000906E-2;1.175801064E-2;2.943505901E-1;2.955548808E-1
7.066602083E0;2.435622962E-2;4.827460329E-2;2.187577862E-1;2.253411464E-1
7.076597083E0;1.272611769E-2;5.416928189E-2;2.997440618E-1;3.048651633E-1
7.086593083E0;3.703986363E-2;1.170878439E-2;1.903280389E-1;1.942519229E-1
7.096588083E0;1.062422639E-1;3.432880210E-2;2.720557415E-1;2.940751805E-1
7.106584083E0;3.264878741E-2;6.965513919E-3;3.166664886E-1;3.184213038E-1
7.116579083E0;3.211206783E-2;1.131041542E-2;1.668321723E-1;1.702706202E-1
7.126574083E0;7.367201189E-2;2.358330080E-2;2.785011274E-1;2.890443138E-1
7.136570083E0;6.787480820E-2;-2.890177284E-2;1.686342841E-1;1.840647273E-1
7.146565083E0;7.152215514E-2;5.455570975E-3;2.466215229E-1;2.568411133E-1
7.156561083E0;7.561968287E-2;-8.673330294E-3;2.611460066E-1;2.720124994E-1
7.166556083E0;4.147685878E-3;1.271263255E-2;1.759760481E-1;1.764833812E-1
7.176551083E0;2.153450953E-2;2.642835494E-2;2.924356270E-1;2.944160134E-1
7.186547083E0;3.406231524E-2;2.160047343E-2;1.628063643E-1;1.677281551E-1
7.196542083E0;-1.837803634E-2;6.553341860E-2;2.617506087E-1;2.704547325E-1
7.206538083E0;1.641600313E-2;2.472836835E-2;2.150488973E-1;2.170875528E-1
7.216533083E0;4.267166421E-2;9.726532605E-3;1.905005318E-1;1.954633699E-1
7.226528083E0;2.865360422E-2;1.755370684E-2;1.993356746E-1;2.021481458E-1
7.236524083E0;5.305103844E-2;1.463567214E-3;1.270401156E-1;1.376798666E-1
7.246519083E0;5.798438910E-2;1.179678499E-2;2.444025046E-1;2.514635913E-1
7.256515083E0;6.701192362E-2;5.976749752E-3;8.228845060E-2;1.062906795E-1
7.266510083E0;5.778393924E-2;1.002021815E-2;1.230026132E-1;1.362682328E-1
7.276506083E0;4.210327830E-2;9.873279445E-3;1.200129318E-1;1.275667335E-1
7.286501083E0;6.246092604E-2;2.383197192E-2;6.028537810E-2;9.002031427E-2
7.296496083E0;3.906879265E-2;1.939107559E-2;1.857239413E-1;1.907767458E-1
7.306492083E0;1.440622374E-2;2.012100910E-2;3.932544887E-2;4.646380547E-2
7.316487083E0;2.751632078E-2;5.854775006E-2;1.583279818E-1;1.710343146E-1
7.326483083E0;3.750424219E-2;3.010003178E-2;9.995055020E-2;1.109175035E-1
7.336478083E0;2.378775235E-2;6.042622291E-2;1.406688058E-1;1.549351429E-1
7.346473083E0;3.328123687E-2;1.972099559E-2;1.803380710E-1;1.844407174E-1
7.356469083E0;4.791332759E-2;8.230988430E-3;3.094697356E-2;5.762943088E-2
7.366464083E0;4.144701971E-2;4.015967296E-2;1.545898569E-1;1.650111470E-1
7.376460083E0;5.377748189E-2;-2.835781734E-2;7.390880585E-2;9.570107076E-2
7.386455083E0;4.949324526E-2;4.930363102E-3;1.286931235E-1;1.379703223E-1
7.396450083E0;6.344515862E-2;-6.400325708E-3;1.390233994E-1;1.529501811E-1
7.406446083E0;3.026122307E-2;1.112113008E-2;1.642541349E-2;3.618308119E-2
7.416441083E0;9.539714064E-3;2.902355938E-2;1.402197397E-1;1.435094023E-1
7.426437083E0;4.292380711E-2;1.712098547E-2;2.256557465E-2;5.142748798E-2
7.436432083E0;3.499706576E-2;1.367107342E-2;1.418657309E-1;1.467568685E-1
7.446427083E0;3.902111957E-2;1.925953151E-2;6.732425630E-2;8.016316369E-2
7.456423083E0;1.755014369E-2;4.066445212E-2;3.454184175E-2;5.616710818E-2
7.466418083E0;3.765478972E-3;1.617167174E-2;3.768998265E-2;4.118539293E-2
7.476414083E0;9.480553033E-2;2.855576386E-2;-2.188086569E-2;1.014016396E-1
7.486409083E0;4.859790863E-2;2.795315347E-2;4.039198101E-2;6.909882519E-2
7.496404083E0;6.151882997E-2;1.213688280E-2;-4.118837178E-2;7.502234557E-2
7.506400083E0;4.920921676E-2;1.337208884E-2;5.581225812E-2;7.560005245E-2
7.516395083E0;2.955517178E-2;-1.011673375E-2;-7.441400528E-2;8.070502254E-2
7.526391083E0;6.974882254E-2;3.888741933E-2;2.677323103E-2;8.422550402E-2
7.536386083E0;4.326427951E-2;2.254859945E-3;7.766622663E-2;8.893213724E-2
7.546381083E0;2.607288077E-2;4.305632877E-2;-1.438882828E-2;5.235151324E-2
7.556377083E0;1.170320213E-2;2.643641314E-2;5.147596300E-2;5.903917044E-2
7.566372083E0;3.410691854E-2;7.564634252E-3;-3.189948499E-2;4.730837903E-2
7.576368083E0;5.841395846E-2;2.718524960E-2;6.809082627E-2;9.374214079E-2
7.586363083E0;1.050143486E-2;-4.854449797E-3;2.213814318E-2;2.497885507E-2
7.596358083E0;5.275526069E-2;4.260414714E-2;-1.573719621E-2;6.961242869E-2
7.606354083E0;5.271546308E-2;5.174941169E-3;9.559028149E-3;5.382448405E-2
7.616349083E0;6.275524199E-2;1.339450926E-3;-5.301202655E-2;8.216014536E-2
7.626345083E0;5.462037630E-2;2.528100332E-2;4.354070663E-2;7.428531329E-2
7.636340083E0;2.022674320E-2;1.922931785E-2;-4.178011000E-2;5.024405833E-2
7.646335083E0;3.666350394E-2;3.439596285E-2;2.872152328E-2;5.789836510E-2
7.656331083E0;1.709753266E-2;1.680199245E-2;4.628071189E-3;2.441416835E-2
7.666326083E0;5.777871329E-2;1.102624074E-2;-2.515823007E-2;6.397573161E-2
7.676322083E0;8.621209675E-2;1.815296422E-2;8.606692135E-2;1.231648111E-1
7.686317083E0;1.204553833E-2;1.804302743E-2;-6.738916039E-3;2.271692809E-2
7.696312083E0;4.371652510E-2;1.794585401E-2;4.385937989E-2;6.447350965E-2
7.706308083E0;7.948737849E-2;-1.220944310E-2;-2.049916863E-2;8.299114262E-2
7.716303083E0;5.204676088E-2;-4.231237108E-3;8.577689946E-2;1.004213382E-1
7.726299083E0;2.950870469E-2;-1.392583843E-2;4.596320808E-2;5.636762480E-2
7.736294083E0;4.988155520E-2;-3.270037081E-3;1.497354984E-2;5.218304213E-2
7.746289083E0;3.079794265E-2;7.429682342E-3;9.745788217E-2;1.024780574E-1
7.756285083E0;1.025830032E-2;5.109552853E-4;-3.352033317E-2;3.505861573E-2
7.766280083E0;6.649132043E-2;2.461888838E-2;1.154176050E-1;1.354562989E-1
7.776276083E0;2.974204514E-3;2.148245104E-2;-8.967874646E-3;2.346836958E-2
7.786271083E0;2.510059845E-2;2.698682799E-2;6.599167585E-3;3.744166049E-2
7.796266083E0;3.348060865E-2;1.548720947E-2;5.300851822E-2;6.458101746E-2
7.806262083E0;3.642031459E-2;2.152655183E-2;-4.518962145E-2;6.190261412E-2
7.816257083E0;8.969736619E-2;3.792806483E-2;5.525209486E-2;1.119685205E-1
7.826253083E0;3.547882151E-2;1.135240573E-2;-3.875359118E-2;5.375374146E-2
7.836248083E0;-4.636823740E-3;1.455723722E-2;2.201885998E-2;2.680006502E-2
7.846243083E0;4.174957657E-2;1.169766555E-2;-6.419775009E-2;7.746750054E-2
7.856239083E0;4.638680231E-2;8.063675836E-4;-2.812335312E-2;5.425226860E-2
7.866234083E0;2.474941833E-2;-1.612113900E-3;6.199159563E-2;6.676893400E-2
7.876230083E0;4.031026617E-2;-2.174352008E-2;-4.578545272E-2;6.476114503E-2
7.886225083E0;4.651865702E-2;4.341795165E-3;2.322747946E-2;5.217616734E-2
7.896221083E0;3.081775010E-2;-2.805631114E-3;-4.427979469E-2;5.402134305E-2
7.906216083E0;7.159482507E-2;2.249213727E-2;7.891636133E-2;1.089013650E-1
7.916211083E0;3.616945077E-2;1.820851277E-2;4.074866116E-2;5.744765002E-2
7.926207083E0;-8.956107125E-3;3.574679757E-2;-1.044371188E-2;3.830295693E-2
7.936202583E0;6.408804171E-3;4.878232433E-2;3.880153835E-2;6.266057226E-2
7.946197583E0;1.003747657E-2;2.767827951E-2;-2.751407325E-2;4.029717508E-2
7.956193583E0;-3.227553405E-3;5.275086614E-2;6.993620753E-2;8.765924996E-2
7.966188583E0;3.373390272E-2;3.729313944E-2;-1.523608983E-2;5.254419925E-2
7.976184583E0;3.747577356E-2;8.056942401E-3;1.784687161E-2;4.228307878E-2
7.986179583E0;1.889319431E-2;-8.867220310E-3;-2.630720794E-2;3.358049400E-2
7.996175583E0;8.612215927E-2;3.991409903E-3;-1.987293184E-2;8.847536996E-2
8.006170583E0;1.020126439E-1;-1.413507739E-2;6.395567536E-2;1.212299812E-1
8.016165583E0;6.395448765E-2;1.006044516E-2;-6.747452974E-2;9.351043370E-2
8.026161583E0;2.375997808E-2;2.554797440E-2;5.152858794E-2;6.222885929E-2
8.036156583E0;6.213293379E-2;-4.891314665E-3;-6.552506804E-2;9.043207928E-2
8.046152583E0;7.554423552E-2;2.685866433E-2;1.425843537E-2;8.143477359E-2
8.056147583E0;3.750866415E-2;9.031938203E-4;4.045746982E-2;5.517719193E-2
8.066142583E0;4.792341404E-4;2.515357057E-2;4.676603079E-3;2.558910694E-2
8.076138583E0;2.712916201E-2;8.336494127E-3;7.533318758E-2;8.050203548E-2
8.086133583E0;3.760735419E-2;1.157481006E-2;-1.013497889E-2;4.063258685E-2
8.096129583E0;5.437132146E-2;1.864721839E-2;9.674452186E-2;1.125320481E-1
8.106124583E0;4.377185438E-2;-4.496508837E-3;2.291523814E-3;4.406183052E-2
8.116119583E0;2.091636747E-2;5.229877587E-2;3.701755285E-2;6.740145106E-2
8.126115583E0;4.343845345E-2;3.174572149E-3;4.345592201E-2;6.152555814E-2
8.136110583E0;7.603253284E-2;2.782775810E-2;-2.600139856E-2;8.503765577E-2
8.146106583E0;5.880232321E-2;1.192834734E-2;6.650681555E-2;8.957206708E-2
8.156101583E0;2.380792525E-2;8.047787854E-3;-5.144848108E-2;5.725845265E-2
8.166096583E0;2.637359211E-2;3.307430025E-2;3.731400669E-2;5.640754199E-2
8.176092583E0;3.581026727E-2;-9.791034702E-3;-1.701890588E-2;4.083972037E-2
8.186087583E0;6.981551735E-2;3.598160896E-2;-1.043844938E-2;7.923284591E-2
8.196083583E0;5.033392869E-2;8.423316143E-3;2.608852208E-2;5.731550939E-2
8.206078583E0;3.991923362E-2;1.067790200E-2;-5.444225550E-2;6.834853318E-2
8.216073583E0;4.377817668E-2;1.302290043E-2;4.615324259E-2;6.493263040E-2
8.226069583E0;7.363612460E-2;-3.657966035E-2;-5.847683430E-2;1.008954436E-1
8.236064583E0;5.398567932E-2;1.199390925E-2;6.052394450E-2;8.198448199E-2
8.246060583E0;7.167507811E-2;-1.428834753E-2;1.367488325E-2;7.435372303E-2
8.256055583E0;3.035633169E-2;2.105578702E-2;2.448229194E-3;3.702494925E-2
8.266050583E0;2.648923907E-2;-9.180749841E-3;5.529127121E-2;6.199266591E-2
8.276046583E0;5.794475595E-2;-1.071904264E-3;-1.461453080E-2;5.976895708E-2
8.286041583E0;3.549753260E-2;3.589250288E-2;9.136508346E-2;1.043835478E-1
8.296037583E0;3.948045490E-2;1.516472639E-2;-3.063122392E-2;5.222017928E-2
8.306032583E0;3.219581092E-2;9.765325226E-3;6.052979171E-2;6.925162455E-2
8.316027583E0;8.691758160E-3;1.836738344E-3;1.707386971E-3;9.046294154E-3
8.326023583E0;3.494341755E-2;1.860057771E-2;-2.538977981E-2;4.702834082E-2
8.336018583E0;4.702519035E-2;3.208495136E-3;8.808011770E-2;9.989879931E-2
8.346014583E0;3.408899317E-2;-4.004429094E-5;-5.861365914E-2;6.780576743E-2
8.356009583E0;1.279887898E-2;8.119087340E-3;4.212977350E-2;4.477330340E-2
8.366004583E0;3.438506328E-2;-1.198818080E-2;-6.070228457E-2;7.078712035E-2
8.376000583E0;4.403905386E-2;2.963347879E-2;2.028106749E-2;5.682343732E-2
8.385995583E0;2.942055792E-2;2.850817300E-2;1.399414122E-2;4.329112085E-2
8.395991583E0;1.802349407E-2;5.526611905E-2;-1.489812076E-2;6.000953470E-2
8.405986583E0;-4.046576556E-2;5.578421890E-2;-2.776257992E-3;6.897147866E-2
8.415982583E0;-4.133955885E-2;2.214864990E-2;-4.034929633E-2;6.186749981E-2
8.425977583E0;-1.996418495E-2;2.724264367E-2;1.175728887E-1;1.223278974E-1
8.435972583E0;1.685832672E-2;-4.777156916E-3;-3.373843431E-3;1.784396894E-2
8.445968583E0;3.477015724E-2;1.084745298E-2;5.500300348E-2;6.596939792E-2
8.455963583E0;5.096195620E-2;-2.771789440E-2;8.898760557E-2;1.062270992E-1
8.465959583E0;9.592170898E-2;-1.774225214E-2;-2.777018130E-2;1.014245766E-1
8.475954583E0;1.137612350E-1;-1.057797857E-3;1.376364398E-1;1.785679901E-1
8.485949583E0;8.964088574E-2;-1.622065131E-2;-2.402620912E-2;9.421176492E-2
8.495945583E0;1.821911998E-2;3.091252067E-2;5.411422670E-2;6.492972970E-2
8.505940583E0;8.595883923E-2;8.703507408E-3;-1.294515073E-2;8.736274956E-2
8.515936583E0;7.119472934E-2;1.935577302E-2;-1.129740536E-2;7.463890944E-2
8.525931583E0;3.434672747E-2;-6.556373276E-4;-2.763978839E-3;3.446399755E-2
8.535926583E0;3.947446151E-2;-1.176211283E-2;-7.207511902E-2;8.301447579E-2
8.545922583E0;3.595842110E-2;-1.034663896E-2;2.986640811E-2;4.787549811E-2
8.555917583E0;7.100895233E-2;-3.057630577E-2;-5.680219173E-2;9.593576378E-2
8.565913583E0;7.071290050E-2;3.397771334E-3;2.507695377E-2;7.510467866E-2
8.575908583E0;4.583471552E-2;-2.810588457E-2;-1.907654107E-2;5.704977049E-2
8.585903583E0;4.175175101E-2;1.663698220E-2;-3.210179865E-2;5.523154321E-2
8.595899583E0;6.586725807E-2;4.072030216E-2;5.128008127E-2;9.287779836E-2
8.605894583E0;8.084457206E-2;1.509981316E-2;-4.362549126E-2;9.309689939E-2
8.615890583E0;5.751577131E-3;5.611864309E-2;8.061263859E-2;9.839095610E-2
8.625885583E0;-1.300356807E-2;6.876960578E-2;-3.614573300E-2;7.877096849E-2
8.635880583E0;-1.005936343E-1;3.710500527E-2;9.956054091E-3;1.076800060E-1
8.645876583E0;-7.275697745E-2;4.323024689E-2;1.908706605E-2;8.675683319E-2
8.655871583E0;1.506955381E-2;1.280597786E-2;9.654337764E-3;2.200660716E-2
8.665867583E0;1.111917492E-2;1.740149651E-2;9.917345524E-2;1.013006533E-1
8.675862583E0;3.334082365E-2;2.655832758E-3;2.175748944E-3;3.351712775E-2
8.685857583E0;1.150813901E-1;1.859871391E-4;7.238736033E-2;1.359547384E-1
8.695853583E0;1.333085500E-1;-2.053463565E-2;-3.927808642E-2;1.404834825E-1
8.705848583E0;9.985047145E-2;3.293427771E-2;3.750696480E-2;1.116313384E-1
8.715844583E0;8.503793931E-2;1.546314452E-4;2.493311226E-2;8.861791647E-2
8.725839583E0;7.085429348E-2;1.846259256E-2;-7.925491512E-2;1.079006015E-1
8.735834583E0;6.185133554E-2;2.888766644E-2;2.717493474E-2;7.347490768E-2
8.745830583E0;1.256955849E-2;6.424271883E-3;-6.009241998E-2;6.172814600E-2
8.755825583E0;1.577361340E-2;4.430218770E-2;7.896489322E-2;9.190726346E-2
8.765821583E0;-2.703944379E-2;2.936722035E-2;-1.952736139E-2;4.443965565E-2
8.775816583E0;-4.213207584E-2;6.695504118E-2;2.672879219E-2;8.350160289E-2
8.785811583E0;-5.268926024E-3;2.917212434E-2;6.430592358E-2;7.080978907E-2
8.795807583E0;9.091378804E-3;5.646939380E-3;-2.251645803E-2;2.493054302E-2
8.805802583E0;4.662551489E-2;2.165123457E-2;1.157970893E-1;1.266952268E-1
8.815798583E0;6.015465628E-2;-2.587277809E-2;-3.883545220E-2;7.613261894E-2
8.825793583E0;6.007778367E-2;-1.062061756E-2;4.244376898E-2;7.432100062E-2
8.835788583E0;7.889392264E-2;-2.702491712E-2;-1.757556081E-2;8.522615510E-2
8.845784583E0;7.069788046E-2;8.712351322E-5;2.073715031E-2;7.367650436E-2
8.855779583E0;7.390403671E-2;1.304659992E-2;8.166279852E-2;1.109091208E-1
8.865775583E0;4.514394008E-2;-1.459351737E-2;-3.270055354E-2;5.762180383E-2
8.875770583E0;3.513394542E-2;2.049719520E-2;7.792350411E-2;8.790109001E-2
8.885766583E0;1.400163297E-2;5.917245196E-3;-5.619642019E-2;5.821595279E-2
8.895761583E0;5.845233081E-2;2.743479780E-2;3.885650218E-2;7.536027381E-2
8.905756583E0;3.593251063E-2;3.346508612E-2;-4.702330828E-3;4.932716517E-2
8.915752583E0;5.864008125E-3;1.871918483E-2;-8.433789968E-2;8.658912054E-2
8.925747583E0;1.900717847E-2;1.145414729E-2;4.993814528E-2;5.464694573E-2
8.935743125E0;3.168607989E-2;-2.017968225E-2;-3.643107712E-2;5.233020748E-2
8.945738125E0;2.816139657E-2;-1.163319086E-2;6.161912799E-2;6.874090718E-2
8.955733125E0;2.480091037E-2;-1.087931117E-2;-9.480090737E-3;2.869349556E-2
8.965729125E0;3.058077341E-2;5.978778005E-5;8.557341635E-2;9.087352124E-2
8.975724125E0;2.640505744E-2;7.154753571E-3;3.857525110E-2;4.729130528E-2
8.985720125E0;6.821670586E-2;1.187625230E-2;-1.217448771E-2;7.030492499E-2
8.995715125E0;5.863827227E-2;7.275462030E-3;8.362570882E-2;1.023945238E-1
9.005710125E0;1.420005457E-2;-2.259008727E-2;-4.406227827E-2;5.151153229E-2
9.015706125E0;6.995040530E-2;-4.552961877E-3;6.176881671E-2;9.343005609E-2
9.025701125E0;6.236452008E-2;-4.494334403E-3;-7.190204144E-2;9.528607437E-2
9.035697125E0;6.527175570E-2;5.608119350E-4;3.856238723E-2;7.581407726E-2
9.045692125E0;6.153310083E-2;-8.272741204E-3;-1.038816333E-2;6.294977905E-2
9.055687125E0;3.383293994E-2;1.067911712E-2;-6.472926199E-2;7.381455633E-2
9.065683125E0;3.486153826E-2;1.793406822E-2;3.736078441E-2;5.415520164E-2
9.075678125E0;3.802316431E-2;9.105978571E-3;-1.108310491E-1;1.175253220E-1
9.085674125E0;6.320237126E-2;3.958628951E-2;6.295872509E-2;9.759823316E-2
9.095669125E0;2.625078231E-2;2.665253171E-2;-7.092087865E-3;3.807569735E-2
9.105664125E0;1.191443279E-3;1.762791166E-2;-3.798936009E-3;1.807193187E-2
9.115660125E0;-7.672533654E-3;1.147644893E-2;2.779181600E-2;3.103162402E-2
9.125655125E0;3.418936428E-2;2.669891657E-2;-2.017289400E-4;4.337955129E-2
9.135651125E0;3.512325598E-2;4.132654879E-2;1.420054793E-1;1.520101408E-1
9.145646125E0;3.022201018E-2;2.646430618E-2;-9.328647852E-3;4.124018758E-2
9.155642125E0;4.284198264E-2;2.477504558E-2;8.242819905E-2;9.614388363E-2
9.165637125E0;1.314678831E-2;7.449562876E-3;1.671543539E-2;2.253308257E-2
9.175632125E0;5.465672040E-2;2.076532658E-2;4.964578450E-2;7.670241060E-2
9.185628125E0;8.358508894E-2;1.138603636E-2;8.452325642E-2;1.194164553E-1
9.195623125E0;5.474249175E-2;1.607504650E-2;-4.032006025E-2;6.986311460E-2
9.205619125E0;4.723718846E-2;2.798922348E-2;9.814317584E-2;1.124581325E-1
9.215614125E0;2.569473037E-2;8.141032672E-3;-8.478053391E-2;8.896198352E-2
9.225609125E0;6.525421405E-2;3.707306486E-2;4.260105908E-2;8.629817393E-2
9.235605125E0;4.599931464E-3;-1.599661158E-3;1.521270096E-2;1.597324500E-2
9.245600125E0;2.527948670E-2;4.284434893E-2;-5.468900800E-2;7.392954943E-2
9.255596125E0;2.496962082E-2;1.070633409E-2;1.971271813E-2;3.356633446E-2
